incident_type,city,state,date_time,year,data type,subject_race,gender,subject_ethnicity,block_address,district,psa,age
Stop & Frisk,"Washington, D.C.",DC,7/11/10 0:17,2010,Person,Black,Male,Not Hispanic Or Latino,2300 B/O PENNSYLVANIA AVE SE,6D,605.0,41
Stop & Frisk,"Washington, D.C.",DC,7/11/10 0:17,2010,Person,Black,Male,Not Hispanic Or Latino,2300 B/O PENNSYLVANIA AVE SE,6D,605.0,42
Stop & Frisk,"Washington, D.C.",DC,7/11/10 0:17,2010,Person,Unknown,Unknown,Unknown,2300 B/O PENNSYLVANIA AVE SE,6D,605.0,
Stop & Frisk,"Washington, D.C.",DC,7/11/10 1:39,2010,Person,Black,Female,Not Hispanic Or Latino,13TH ST NW / GALLATIN ST NW,4D,403.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,7/11/10 1:39,2010,Person,Black,Female,Not Hispanic Or Latino,13TH ST NW / GALLATIN ST NW,4D,403.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,7/11/10 1:41,2010,Person,Black,Male,Not Hispanic Or Latino,13TH ST NW / GALLATIN ST NW,4D,403.0,26
Stop & Frisk,"Washington, D.C.",DC,7/11/10 2:05,2010,Person,Black,Female,Not Hispanic Or Latino,F ST NW,1D,101.0,33
Stop & Frisk,"Washington, D.C.",DC,7/11/10 2:05,2010,Person,Unknown,Unknown,Unknown,F ST NW,1D,101.0,
Stop & Frisk,"Washington, D.C.",DC,7/11/10 4:59,2010,Person,Black,Male,Unknown,14TH ST NW / FLORIDA AVE NW,3D,305.0,29
Stop & Frisk,"Washington, D.C.",DC,7/11/10 4:59,2010,Person,Black,Male,Not Hispanic Or Latino,14TH ST NW / FLORIDA AVE NW,3D,305.0,30
Stop & Frisk,"Washington, D.C.",DC,7/11/10 4:59,2010,Person,Black,Male,Not Hispanic Or Latino,14TH ST NW / FLORIDA AVE NW,3D,305.0,31
Stop & Frisk,"Washington, D.C.",DC,7/12/10 1:20,2010,Person,Black,Male,Not Hispanic Or Latino,4000 B/O GEORGIA AVE NW,4D,404.0,18
Stop & Frisk,"Washington, D.C.",DC,7/12/10 1:20,2010,Person,Black,Male,Not Hispanic Or Latino,4000 B/O GEORGIA AVE NW,4D,404.0,19
Stop & Frisk,"Washington, D.C.",DC,7/12/10 1:20,2010,Person,Black,Male,Not Hispanic Or Latino,4000 B/O GEORGIA AVE NW,4D,404.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,7/12/10 1:20,2010,Person,Black,Male,Not Hispanic Or Latino,4000 B/O GEORGIA AVE NW,4D,404.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,7/12/10 1:30,2010,Person,Black,Female,Not Hispanic Or Latino,600 B/O 46TH PL SE,6D,604.0,30
Stop & Frisk,"Washington, D.C.",DC,7/12/10 1:30,2010,Person,Unknown,Unknown,Unknown,600 B/O 46TH PL SE,6D,604.0,
Stop & Frisk,"Washington, D.C.",DC,7/12/10 3:29,2010,Person,Black,Male,Unknown,3900 B/O MINNESOTA AVE NE,6D,603.0,49
Stop & Frisk,"Washington, D.C.",DC,7/12/10 15:00,2010,Person,Black,Female,Unknown,1700 B/O 29TH ST SE,6D,607.0,30
Stop & Frisk,"Washington, D.C.",DC,7/12/10 15:00,2010,Person,Black,Male,Not Hispanic Or Latino,1700 B/O 29TH ST SE,6D,607.0,41
Stop & Frisk,"Washington, D.C.",DC,7/12/10 21:13,2010,Person,Black,Female,Not Hispanic Or Latino,5400 B/O HAYES ST NE,6D,608.0,24
Stop & Frisk,"Washington, D.C.",DC,7/12/10 21:13,2010,Person,Black,Male,Not Hispanic Or Latino,5400 B/O HAYES ST NE,6D,608.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,7/12/10 22:25,2010,Person,Black,Male,Unknown,1600 B/O MARYLAND AVE NE,5D,507.0,20
Stop & Frisk,"Washington, D.C.",DC,7/12/10 22:25,2010,Person,Unknown,Unknown,Unknown,1600 B/O MARYLAND AVE NE,5D,507.0,
Stop & Frisk,"Washington, D.C.",DC,7/12/10 23:44,2010,Person,White,Male,Not Hispanic Or Latino,700 B/O 0 ST NW,3D,308.0,29
Stop & Frisk,"Washington, D.C.",DC,7/12/10 23:57,2010,Person,Black,Male,Not Hispanic Or Latino,1500 B/O KENILWORTH AVE NE,6D,601.0,46
Stop & Frisk,"Washington, D.C.",DC,7/13/10 4:59,2010,Person,Black,Male,Not Hispanic Or Latino,900 B/O 3RD ST NW,1D,101.0,25
Stop & Frisk,"Washington, D.C.",DC,7/13/10 4:59,2010,Person,Black,Male,Not Hispanic Or Latino,900 B/O 3RD ST NW,1D,101.0,22
Stop & Frisk,"Washington, D.C.",DC,7/13/10 4:59,2010,Person,Black,Male,Not Hispanic Or Latino,900 B/O 3RD ST NW,1D,101.0,24
Stop & Frisk,"Washington, D.C.",DC,7/13/10 11:26,2010,Person,Black,Male,Not Hispanic Or Latino,2700 B/O BIRNEY PL SE,7D,703.0,26
Stop & Frisk,"Washington, D.C.",DC,7/13/10 11:26,2010,Person,Black,Male,Not Hispanic Or Latino,2700 B/O BIRNEY PL SE,7D,703.0,28
Stop & Frisk,"Washington, D.C.",DC,7/13/10 11:26,2010,Person,Unknown,Unknown,Unknown,2700 B/O BIRNEY PL SE,7D,703.0,
Stop & Frisk,"Washington, D.C.",DC,7/13/10 13:00,2010,Person,Black,Male,Not Hispanic Or Latino,1200 B/O SAVANNAH PL SE,7D,705.0,23
Stop & Frisk,"Washington, D.C.",DC,7/13/10 14:15,2010,Person,Unknown,Male,Hispanic Or Latino,400 B/O MASSACHUSETTS AVE NW,1D,102.0,28
Stop & Frisk,"Washington, D.C.",DC,7/13/10 19:20,2010,Person,Black,Male,Not Hispanic Or Latino,800 B/O ATLANTIC ST SE,1D,707.0,51
Stop & Frisk,"Washington, D.C.",DC,7/13/10 19:39,2010,Person,Black,Male,Not Hispanic Or Latino,1500 B/O FLORIDA AVE NW,3D,301.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,7/13/10 19:39,2010,Person,Black,Male,Unknown,1500 B/O FLORIDA AVE NW,3D,301.0,18
Stop & Frisk,"Washington, D.C.",DC,7/13/10 19:39,2010,Person,Black,Male,Not Hispanic Or Latino,1500 B/O FLORIDA AVE NW,3D,301.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,7/13/10 19:47,2010,Person,Black,Male,Unknown,22ND ST NE / RANDOLPH ST NE,5D,503.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,7/13/10 19:47,2010,Person,Black,Male,Not Hispanic Or Latino,22ND ST NE / RANDOLPH ST NE,5D,503.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,7/13/10 21:40,2010,Person,Black,Male,Not Hispanic Or Latino,WHEELER RD SE / MISSISSIPPI AVE SE,7D,705.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,7/13/10 21:40,2010,Person,Black,Male,Not Hispanic Or Latino,WHEELER RD SE / MISSISSIPPI AVE SE,7D,705.0,18
Stop & Frisk,"Washington, D.C.",DC,7/13/10 21:40,2010,Person,Black,Male,Not Hispanic Or Latino,WHEELER RD SE / MISSISSIPPI AVE SE,7D,705.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,7/13/10 22:30,2010,Person,Black,Male,Not Hispanic Or Latino,1200 B/O 3RD ST NE,5D,501.0,62
Stop & Frisk,"Washington, D.C.",DC,7/14/10 1:00,2010,Person,Black,Male,Not Hispanic Or Latino,800 B/O 10TH ST NE,1D,104.0,40
Stop & Frisk,"Washington, D.C.",DC,7/14/10 8:30,2010,Person,Black,Male,Not Hispanic Or Latino,1700 B/O LAMONT ST NW,4D,408.0,
Stop & Frisk,"Washington, D.C.",DC,7/14/10 11:24,2010,Person,Black,Unknown,Not Hispanic Or Latino,700 B/O RHODE ISLAND AVE NE,5D,503.0,50
Stop & Frisk,"Washington, D.C.",DC,7/14/10 11:24,2010,Person,Unknown,Unknown,Unknown,700 B/O RHODE ISLAND AVE NE,5D,503.0,
Stop & Frisk,"Washington, D.C.",DC,7/14/10 17:39,2010,Person,Black,Male,Not Hispanic Or Latino,300 B/O 40TH ST NE,6D,604.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,7/14/10 17:39,2010,Person,Black,Male,Not Hispanic Or Latino,300 B/O 40TH ST NE,6D,604.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,7/14/10 19:00,2010,Person,Black,Male,Not Hispanic Or Latino,5400 B/O B ST SE,6D,604.0,21
Stop & Frisk,"Washington, D.C.",DC,7/14/10 19:00,2010,Person,Black,Male,Unknown,5400 B/O B ST SE,6D,604.0,21
Stop & Frisk,"Washington, D.C.",DC,7/14/10 20:48,2010,Person,Black,Male,Not Hispanic Or Latino,1400 B/O POTOMAC AVE SE WAHINGTON DC,1D,107.0,40
Stop & Frisk,"Washington, D.C.",DC,7/14/10 21:29,2010,Person,Black,Male,Not Hispanic Or Latino,RHODE ISLAND AVE NE / BRENTWOOD RD NE,5D,505.0,22
Stop & Frisk,"Washington, D.C.",DC,7/14/10 21:56,2010,Person,Black,Male,Not Hispanic Or Latino,2100 B/O 15TH ST,7D,701.0,29
Stop & Frisk,"Washington, D.C.",DC,7/14/10 21:56,2010,Person,Black,Male,Not Hispanic Or Latino,2100 B/O 15TH ST,7D,701.0,29
Stop & Frisk,"Washington, D.C.",DC,7/15/10 4:30,2010,Person,Black,Female,Not Hispanic Or Latino,DAHLIA ST NW / GEORGIA AVE NW,4D,401.0,52
Stop & Frisk,"Washington, D.C.",DC,7/15/10 4:30,2010,Person,Unknown,Unknown,Unknown,DAHLIA ST NW / GEORGIA AVE NW,4D,401.0,
Stop & Frisk,"Washington, D.C.",DC,7/15/10 13:54,2010,Person,Black,Male,Not Hispanic Or Latino,800 B/O TAYLOR ST NW,4D,407.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,7/15/10 20:19,2010,Person,Black,Male,Unknown,1800 B/O 19TH ST,6D,607.0,23
Stop & Frisk,"Washington, D.C.",DC,7/16/10 1:59,2010,Person,Black,Male,Not Hispanic Or Latino,L ST NE,1D,101.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,7/16/10 19:30,2010,Person,Black,Male,Unknown,22ND ST NE / VARNUM ST NE,5D,503.0,19
Stop & Frisk,"Washington, D.C.",DC,7/16/10 21:29,2010,Person,Black,Male,Not Hispanic Or Latino,1200 B/O BRENTWOOD RD NE,5D,505.0,39
Stop & Frisk,"Washington, D.C.",DC,7/17/10 0:29,2010,Person,Black,Male,Not Hispanic Or Latino,14TH ST NW,2D,207.0,37
Stop & Frisk,"Washington, D.C.",DC,7/17/10 0:29,2010,Person,White,Male,Not Hispanic Or Latino,14TH ST NW,2D,207.0,34
Stop & Frisk,"Washington, D.C.",DC,7/17/10 2:10,2010,Person,Black,Male,Not Hispanic Or Latino,300 B/O DIVISION AVE NE,6D,602.0,38
Stop & Frisk,"Washington, D.C.",DC,7/17/10 4:50,2010,Person,Black,Male,Not Hispanic Or Latino,CANAL ST SW,1D,104.0,25
Stop & Frisk,"Washington, D.C.",DC,7/17/10 4:50,2010,Person,Black,Male,Not Hispanic Or Latino,1500 B/O 19TH ST SE,6D,607.0,31
Stop & Frisk,"Washington, D.C.",DC,7/17/10 4:50,2010,Person,Unknown,Unknown,Unknown,CANAL ST SW,1D,104.0,
Stop & Frisk,"Washington, D.C.",DC,7/17/10 17:44,2010,Person,Black,Male,Not Hispanic Or Latino,2600 B/O BENNING RD NE,5D,507.0,
Stop & Frisk,"Washington, D.C.",DC,7/17/10 17:44,2010,Person,Unknown,Unknown,Unknown,2600 B/O BENNING RD NE,5D,507.0,
Stop & Frisk,"Washington, D.C.",DC,7/17/10 17:44,2010,Person,Black,Male,Not Hispanic Or Latino,1800 B/O WEST VIRGINIA AVE NE,5D,,42
Stop & Frisk,"Washington, D.C.",DC,7/17/10 22:09,2010,Person,Black,Male,Not Hispanic Or Latino,1200 B/O MOUNT OLIVET RD NE,5D,506.0,28
Stop & Frisk,"Washington, D.C.",DC,7/18/10 3:54,2010,Person,Black,Male,Not Hispanic Or Latino,5TH ST NE / MORSE ST NE,5D,506.0,
Stop & Frisk,"Washington, D.C.",DC,7/18/10 3:54,2010,Person,Black,Female,Not Hispanic Or Latino,5TH ST NE / MORSE ST NE,5D,506.0,29
Stop & Frisk,"Washington, D.C.",DC,7/18/10 5:19,2010,Person,Black,Male,Not Hispanic Or Latino,2000 B/O GEORGIA AVE NW,3D,305.0,
Stop & Frisk,"Washington, D.C.",DC,7/18/10 5:19,2010,Person,Black,Male,Not Hispanic Or Latino,2000 B/O GEORGIA AVE NW,3D,305.0,21
Stop & Frisk,"Washington, D.C.",DC,7/18/10 8:06,2010,Person,Unknown,Male,Not Hispanic Or Latino,600 B/O 13TH ST NW,1D,101.0,50
Stop & Frisk,"Washington, D.C.",DC,7/18/10 16:30,2010,Person,Black,Male,Unknown,1500 B/O GALEN ST SE,7D,701.0,18
Stop & Frisk,"Washington, D.C.",DC,7/18/10 16:30,2010,Person,Black,Male,Not Hispanic Or Latino,1500 B/O GALEN ST SE,7D,701.0,23
Stop & Frisk,"Washington, D.C.",DC,7/18/10 18:33,2010,Person,Black,Male,Not Hispanic Or Latino,1800 B/O WILTBERGER ST NW,3D,305.0,50
Stop & Frisk,"Washington, D.C.",DC,7/18/10 23:44,2010,Person,Black,Male,Not Hispanic Or Latino,SOUTH CAPITOL ST SW,7D,703.0,36
Stop & Frisk,"Washington, D.C.",DC,7/18/10 23:51,2010,,,,,2100 B/O M ST NW,2D,207.0,
Stop & Frisk,"Washington, D.C.",DC,7/19/10 18:54,2010,Person,Black,Male,Unknown,5300 B/O BLAINE ST NE,6D,608.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,7/19/10 21:38,2010,Person,Black,Male,Not Hispanic Or Latino,4TH ST NE / V ST NE,5D,501.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,7/19/10 21:38,2010,Person,Black,Male,Not Hispanic Or Latino,4TH ST NE / V ST NE,5D,501.0,25
Stop & Frisk,"Washington, D.C.",DC,7/20/10 1:09,2010,Person,Black,Male,Not Hispanic Or Latino,11TH ST NE / G ST NE,1D,102.0,49
Stop & Frisk,"Washington, D.C.",DC,7/20/10 1:30,2010,Person,Black,Male,Not Hispanic Or Latino,BLAINE ST NE / MINNESOTA AVE NE,6D,603.0,19
Stop & Frisk,"Washington, D.C.",DC,7/20/10 1:30,2010,Person,Black,Male,Not Hispanic Or Latino,BLAINE ST NE / MINNESOTA AVE NE,6D,603.0,18
Stop & Frisk,"Washington, D.C.",DC,7/20/10 2:44,2010,Person,Black,Male,Unknown,1700 B/O MINNESOTA AVE SE,7D,701.0,34
Stop & Frisk,"Washington, D.C.",DC,7/20/10 2:44,2010,Person,Unknown,Unknown,Unknown,1700 B/O MINNESOTA AVE SE,7D,701.0,
Stop & Frisk,"Washington, D.C.",DC,7/20/10 15:35,2010,Person,Black,Male,Not Hispanic Or Latino,2300 B/O E ST NE,5D,507.0,33
Stop & Frisk,"Washington, D.C.",DC,7/20/10 15:35,2010,Person,Black,Female,Unknown,2300 B/O E ST NE,5D,507.0,24
Stop & Frisk,"Washington, D.C.",DC,7/20/10 15:35,2010,Person,Unknown,Unknown,Unknown,2300 B/O E ST NE,5D,507.0,
Stop & Frisk,"Washington, D.C.",DC,7/20/10 16:45,2010,Person,Black,Male,Not Hispanic Or Latino,1200 B/O NORTH CAPITOL ST NW,1D,103.0,21
Stop & Frisk,"Washington, D.C.",DC,7/22/10 6:29,2010,Person,Black,Male,Not Hispanic Or Latino,16TH ST NE / BENNING RD NE,5D,507.0,18
Stop & Frisk,"Washington, D.C.",DC,7/22/10 13:59,2010,Person,Black,Male,Not Hispanic Or Latino,14TH ST NW / N ST NW,3D,307.0,43
Stop & Frisk,"Washington, D.C.",DC,7/22/10 13:59,2010,Person,Black,Female,Unknown,14TH ST NW / N ST NW,3D,307.0,34
Stop & Frisk,"Washington, D.C.",DC,7/22/10 18:29,2010,Person,Black,Male,Not Hispanic Or Latino,4200 B/O SOUTHERN AVE SE,6D,605.0,20
Stop & Frisk,"Washington, D.C.",DC,7/22/10 19:23,2010,Person,Black,Male,Not Hispanic Or Latino,200 B/O L ST SW,1D,105.0,55
Stop & Frisk,"Washington, D.C.",DC,7/22/10 21:40,2010,Person,Black,Male,Not Hispanic Or Latino,100 B/O 19TH ST SE,5D,107.0,23
Stop & Frisk,"Washington, D.C.",DC,7/22/10 22:00,2010,Person,Black,Male,Not Hispanic Or Latino,600 B/O NEWTON PL NW,4D,409.0,18
Stop & Frisk,"Washington, D.C.",DC,7/23/10 4:34,2010,Person,Black,Male,Not Hispanic Or Latino,500 B/O EASTERN AVE NE,6D,608.0,37
Stop & Frisk,"Washington, D.C.",DC,7/23/10 4:34,2010,Person,Black,Male,Not Hispanic Or Latino,500 B/O EASTERN AVE NE,6D,608.0,36
Stop & Frisk,"Washington, D.C.",DC,7/23/10 4:34,2010,Person,Black,Male,Not Hispanic Or Latino,500 B/O EASTERN AVE NE,6D,608.0,31
Stop & Frisk,"Washington, D.C.",DC,7/23/10 7:59,2010,Person,Black,Male,Not Hispanic Or Latino,4300 B/O 6TH ST SE,7D,706.0,19
Stop & Frisk,"Washington, D.C.",DC,7/23/10 13:59,2010,Person,Black,Male,Unknown,4700 B/O ALABAMA AVE SE,6D,605.0,32
Stop & Frisk,"Washington, D.C.",DC,7/23/10 15:00,2010,Person,Unknown,Unknown,Unknown,5200 B/O CLAY ST NE,6D,608.0,
Stop & Frisk,"Washington, D.C.",DC,7/23/10 17:48,2010,Person,Black,Male,Unknown,1700 B/O FRANKFORD ST SE,1D,701.0,46
Stop & Frisk,"Washington, D.C.",DC,7/23/10 19:59,2010,Person,Black,Male,Not Hispanic Or Latino,1400 B/O EAST CAPITOL ST SE,1D,108.0,20
Stop & Frisk,"Washington, D.C.",DC,7/23/10 19:59,2010,Person,Black,Male,Not Hispanic Or Latino,1400 B/O EAST CAPITOL ST SE,1D,108.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,7/23/10 20:50,2010,Person,Black,Male,Not Hispanic Or Latino,2500 B/O Q ST SE,6D,607.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,7/23/10 20:50,2010,Person,Unknown,Unknown,Unknown,2500 B/O Q ST SE,6D,607.0,
Stop & Frisk,"Washington, D.C.",DC,7/23/10 21:54,2010,Person,Black,Female,Not Hispanic Or Latino,14TH ST NE / SARATOGA AVE NE,5D,505.0,19
Stop & Frisk,"Washington, D.C.",DC,7/24/10 1:16,2010,Person,Black,Male,Not Hispanic Or Latino,1600 B/O MARION ST NW,3D,308.0,25
Stop & Frisk,"Washington, D.C.",DC,7/24/10 1:16,2010,Person,Black,Male,Not Hispanic Or Latino,1600 B/O MARION ST NW,3D,308.0,25
Stop & Frisk,"Washington, D.C.",DC,7/24/10 4:00,2010,Person,Black,Male,Not Hispanic Or Latino,900 B/O 14TH ST NW,2D,207.0,22
Stop & Frisk,"Washington, D.C.",DC,7/24/10 4:14,2010,Person,Black,Male,Not Hispanic Or Latino,300 B/O C ST NW,2D,205.0,50
Stop & Frisk,"Washington, D.C.",DC,7/24/10 13:59,2010,Person,Black,Male,Unknown,1100 B/O FIRST ST NW,1D,103.0,29
Stop & Frisk,"Washington, D.C.",DC,7/24/10 13:59,2010,Person,Black,Male,Not Hispanic Or Latino,1100 B/O FIRST ST NW,1D,103.0,26
Stop & Frisk,"Washington, D.C.",DC,7/24/10 19:50,2010,Person,Black,Male,Not Hispanic Or Latino,17TH ST / IDEPENDENCE AVE SE,1D,107.0,18
Stop & Frisk,"Washington, D.C.",DC,7/24/10 20:42,2010,Person,Black,Male,Not Hispanic Or Latino,200 B/O L ST SW,1D,105.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,7/24/10 20:42,2010,Person,Black,Male,Not Hispanic Or Latino,200 B/O L ST SW,1D,105.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,7/24/10 20:42,2010,Person,Black,Male,Not Hispanic Or Latino,200 B/O L ST SW,1D,105.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,7/24/10 20:42,2010,Person,Black,Male,Not Hispanic Or Latino,200 B/O L ST SW,1D,105.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,7/25/10 0:49,2010,Person,Black,Male,Not Hispanic Or Latino,1200 B/O M ST NW,3D,307.0,59
Stop & Frisk,"Washington, D.C.",DC,7/25/10 4:30,2010,Person,Black,Female,Not Hispanic Or Latino,1100 B/O M ST SE,1D,106.0,46
Stop & Frisk,"Washington, D.C.",DC,7/25/10 4:30,2010,Person,Unknown,Unknown,Unknown,1100 B/O M ST SE,1D,106.0,
Stop & Frisk,"Washington, D.C.",DC,7/25/10 8:30,2010,Person,Black,Male,Not Hispanic Or Latino,1400 B/O IRVING ST NW SOUTH ALY,3D,302.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,7/25/10 10:43,2010,Person,Black,Female,Not Hispanic Or Latino,1200 B/O MOUNT OLIVET RD NE,5D,504.0,44
Stop & Frisk,"Washington, D.C.",DC,7/25/10 23:33,2010,Person,Black,Male,Not Hispanic Or Latino,MONROE ST NW,3D,302.0,23
Stop & Frisk,"Washington, D.C.",DC,7/26/10 16:59,2010,Person,Black,Male,Unknown,7TH ST NE / MARYLAND AVE NE,1D,102.0,18
Stop & Frisk,"Washington, D.C.",DC,7/26/10 19:45,2010,Person,Black,Male,Not Hispanic Or Latino,1300 B/O CANAL ST SW,1D,105.0,19
Stop & Frisk,"Washington, D.C.",DC,7/26/10 23:39,2010,Person,White,Female,Not Hispanic Or Latino,1300 B/O 13TH ST NW,1D,102.0,28
Stop & Frisk,"Washington, D.C.",DC,7/27/10 0:29,2010,Person,Black,Male,Not Hispanic Or Latino,EAST CAPITOL ST / BENNING RD NE,6D,603.0,34
Stop & Frisk,"Washington, D.C.",DC,7/27/10 7:54,2010,Person,Black,Male,Unknown,GALES ST NE,1D,103.0,18
Stop & Frisk,"Washington, D.C.",DC,7/27/10 7:54,2010,Person,Unknown,Unknown,Unknown,GALES ST NE,1D,103.0,
Stop & Frisk,"Washington, D.C.",DC,7/27/10 11:17,2010,Person,Black,Female,Not Hispanic Or Latino,0 B/O MILMARSON PL NW,4D,406.0,54
Stop & Frisk,"Washington, D.C.",DC,7/27/10 11:17,2010,Person,Unknown,Unknown,Unknown,0 B/O MILMARSON PL NW,4D,406.0,
Stop & Frisk,"Washington, D.C.",DC,7/27/10 20:30,2010,Person,Black,Male,Not Hispanic Or Latino,1700 B/O H ST NW,2D,207.0,31
Stop & Frisk,"Washington, D.C.",DC,7/27/10 21:29,2010,Person,Black,Male,Not Hispanic Or Latino,DELAWARE AVE SW / L ST SW,1D,104.0,21
Stop & Frisk,"Washington, D.C.",DC,7/28/10 13:45,2010,Person,Black,Male,Not Hispanic Or Latino,5200 B/O DIX ST NE,6D,602.0,41
Stop & Frisk,"Washington, D.C.",DC,7/28/10 18:38,2010,Person,Black,Male,Not Hispanic Or Latino,5300 B/O 8TH ST NW,4D,403.0,46
Stop & Frisk,"Washington, D.C.",DC,7/28/10 19:05,2010,Person,Black,Male,Not Hispanic Or Latino,1800 B/O COLUMBIA RD NW,3D,303.0,25
Stop & Frisk,"Washington, D.C.",DC,7/28/10 19:39,2010,Person,Black,Male,Not Hispanic Or Latino,4300 B/O ANACOSTIA AVE NE,6D,601.0,33
Stop & Frisk,"Washington, D.C.",DC,7/28/10 19:39,2010,Person,Black,Male,Not Hispanic Or Latino,4300 B/O ANACOSTIA AVE NE,6D,601.0,33
Stop & Frisk,"Washington, D.C.",DC,7/28/10 21:09,2010,Person,Black,Male,Not Hispanic Or Latino,5600 B/O 9TH ST NW,4D,403.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,7/28/10 21:27,2010,Person,Black,Male,Not Hispanic Or Latino,1500 B/O TUBMAN RD SE,7D,704.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,7/29/10 0:38,2010,Person,Black,Male,Not Hispanic Or Latino,5400 B/O NANNIE HELEN BURROUGHS AVE NE,6D,608.0,18
Stop & Frisk,"Washington, D.C.",DC,7/29/10 0:38,2010,Person,Unknown,Unknown,Unknown,5400 B/O NANNIE HELEN BURROUGHS AVE NE,6D,608.0,
Stop & Frisk,"Washington, D.C.",DC,7/29/10 2:30,2010,Person,Black,Male,Not Hispanic Or Latino,500 B/O 9TH ST SE,1D,107.0,30
Stop & Frisk,"Washington, D.C.",DC,7/29/10 18:24,2010,Person,Black,Male,Not Hispanic Or Latino,100 B/O RIDGE RD SE,6D,603.0,48
Stop & Frisk,"Washington, D.C.",DC,7/29/10 18:24,2010,Person,Black,Male,Not Hispanic Or Latino,100 B/O RIDGE RD SE,6D,603.0,50
Stop & Frisk,"Washington, D.C.",DC,7/29/10 18:27,2010,Person,Black,Male,Not Hispanic Or Latino,10TH PL / ALABAMA AVE SE,7D,705.0,19
Stop & Frisk,"Washington, D.C.",DC,7/29/10 21:49,2010,Person,Black,Male,Unknown,4500 B/O C ST SE,6D,604.0,39
Stop & Frisk,"Washington, D.C.",DC,7/30/10 1:16,2010,Person,Black,Male,Not Hispanic Or Latino,5700 B/O FOOTE ST NE,6D,602.0,18
Stop & Frisk,"Washington, D.C.",DC,7/30/10 1:16,2010,Person,Black,Male,Not Hispanic Or Latino,5700 B/O FOOTE ST NE,6D,602.0,25
Stop & Frisk,"Washington, D.C.",DC,7/30/10 1:32,2010,Person,Black,Male,Not Hispanic Or Latino,2400 B/O GOOD HOPE RD SE,6D,606.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,7/30/10 4:14,2010,Person,Black,Female,Unknown,3300 B/O CROFFUT PL SE,6D,603.0,20
Stop & Frisk,"Washington, D.C.",DC,7/30/10 12:00,2010,Person,Black,Male,Not Hispanic Or Latino,2600 B/O CONNECTICUT AVE NW,2D,204.0,23
Stop & Frisk,"Washington, D.C.",DC,7/30/10 12:29,2010,Person,Black,Male,Not Hispanic Or Latino,1100 B/O COLUMBIA RD NW,7D,702.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,7/30/10 12:29,2010,Person,Unknown,Male,Hispanic Or Latino,1100 B/O COLUMBIA RD NW,7D,702.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,7/30/10 12:29,2010,Person,Unknown,Male,Hispanic Or Latino,1100 B/O COLUMBIA RD NW,7D,702.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,7/30/10 13:30,2010,Person,Black,Male,Not Hispanic Or Latino,1300 B/O PARK RD NW,3D,302.0,34
Stop & Frisk,"Washington, D.C.",DC,7/30/10 18:00,2010,Person,Black,Female,Not Hispanic Or Latino,4500 B/O BENNING RD NE,6D,608.0,34
Stop & Frisk,"Washington, D.C.",DC,7/30/10 18:00,2010,Person,Black,Female,Not Hispanic Or Latino,4500 B/O BENNING RD NE,6D,608.0,33
Stop & Frisk,"Washington, D.C.",DC,7/30/10 19:07,2010,Person,Black,Male,Not Hispanic Or Latino,300 B/O ADAMS ST NE,5D,501.0,41
Stop & Frisk,"Washington, D.C.",DC,7/30/10 19:07,2010,Person,Black,Male,Not Hispanic Or Latino,300 B/O ADAMS ST NE,5D,501.0,51
Stop & Frisk,"Washington, D.C.",DC,7/30/10 20:55,2010,Person,Black,Male,Not Hispanic Or Latino,7TH ST NW / KENNEDY ST NW,4D,403.0,47
Stop & Frisk,"Washington, D.C.",DC,7/31/10 1:48,2010,Person,Black,Male,Unknown,1500 B/O 45TH ST NE,6D,601.0,18
Stop & Frisk,"Washington, D.C.",DC,7/31/10 2:39,2010,Person,Black,Male,Not Hispanic Or Latino,2000 B/O 14TH ST NW,3D,305.0,
